0.01155   ,  0.01068  ,  2.733    
0.0116    , -0.03384  , -0.07742  
0.01165   ,  0.01068  , -2.706    
0.0117    ,  0.01068  , -1.664    
0.01175   ,  0.01068  ,  1.6      
0.0118    ,  0.01068  ,  2.869    
0.01185   ,  0.01068  ,  0.3759   
0.0119    ,  0.01068  , -2.525    
0.01195   ,  0.01068  , -1.981    
0.012     ,  0.01068  ,  1.237    
0.01205   ,  1.97     ,  2.914    
0.0121    ,  2.014    ,  0.7385   
0.01215   ,  2.014    , -2.344    
0.0122    ,  1.97     , -2.299    
0.01225   ,  1.97     ,  0.8292   
0.0123    ,  1.97     ,  2.914    
0.01235   ,  1.97     ,  1.192    
0.0124    ,  1.97     , -2.027    
0.01245   ,  2.014    , -2.525    
0.0125    ,  1.97     ,  0.3759   
0.01255   ,  0.01068  ,  2.869    
0.0126    ,  0.01068  ,  1.554    
0.01265   ,  0.01068  , -1.755    
0.0127    ,  0.01068  , -2.706    
0.01275   ,  0.01068  , -0.03209  
0.0128    ,  0.01068  ,  2.778    
0.01285   ,  0.01068  ,  1.917    
0.0129    ,  0.01068  , -1.437    
0.01295   ,  0.01068  , -2.797    
0.013     ,  0.01068  , -0.4401   
0.01305   ,  2.014    ,  2.552    
0.0131    ,  2.014    ,  2.234    
0.01315   ,  2.014    , -0.984    
0.0132    ,  1.97     , -2.888    
0.01325   ,  1.97     , -0.848    
0.0133    ,  1.97     ,  2.28     
0.01335   ,  1.97     ,  2.461    
0.0134    ,  1.97     , -0.576    
0.01345   ,  1.97     , -2.797    
0.0135    ,  1.97     , -1.256    
0.01355   ,  0.01068  ,  2.008    
0.0136    ,  0.01068  ,  2.688    
0.01365   ,  0.01068  , -0.1681   
0.0137    ,  0.01068  , -2.706    
0.01375   ,  0.01068  , -1.619    
0.0138    ,  0.01068  ,  1.69     
0.01385   ,  0.01068  ,  2.869    
0.0139    ,  0.01068  ,  0.2852   
0.01395   ,  0.01068  , -2.525    
0.014     ,  0.01068  , -1.936    
0.01405   ,  1.97     ,  1.282    
0.0141    ,  1.97     ,  2.914    
0.01415   ,  2.014    ,  0.7385   
0.0142    ,  1.97     , -2.344    
0.01425   ,  1.97     , -2.253    
0.0143    ,  1.97     ,  0.8745   
0.01435   ,  1.97     ,  2.914    
0.0144    ,  1.97     ,  1.146    
0.01445   ,  1.97     , -2.072    
0.0145    ,  1.97     , -2.48     
0.01455   ,  0.05521  ,  0.4665   
0.0146    ,  0.01068  ,  2.869    
0.01465   ,  0.01068  ,  1.509    
0.0147    ,  0.01068  , -1.8      
0.01475   ,  0.01068  , -2.661    
0.0148    ,  0.01068  ,  0.01324  
0.01485   ,  0.01068  ,  2.778    
0.0149    ,  0.01068  ,  1.872    
0.01495   , -0.03384  , -1.437    
0.015     ,  0.01068  , -2.797    
0.01505   ,  1.97     , -0.3947   
0.0151    ,  2.014    ,  2.552    
0.01515   ,  1.97     ,  2.189    
0.0152    ,  1.97     , -1.075    
0.01525   ,  1.97     , -2.842    
0.0153    ,  2.014    , -0.848    
0.01535   ,  1.97     ,  2.325    
0.0154    ,  1.97     ,  2.461    
0.01545   ,  1.97     , -0.6214   
0.0155    ,  1.97     , -2.797    
0.01555   ,  0.01068  , -1.256    
0.0156    ,  0.01068  ,  2.008    
0.01565   ,  0.01068  ,  2.688    
0.0157    ,  0.01068  , -0.1681   
0.01575   ,  0.01068  , -2.706    
0.0158    ,  0.01068  , -1.619    
0.01585   ,  0.01068  ,  1.69     
0.0159    ,  0.01068  ,  2.824    
0.01595   ,  0.01068  ,  0.2399   
0.016     ,  0.01068  , -2.616    
0.01605   ,  1.97     , -1.936    
0.0161    ,  2.014    ,  1.328    
0.01615   ,  1.97     ,  2.914    
0.0162    ,  1.97     ,  0.6932   
0.01625   ,  1.97     , -2.389    
0.0163    ,  1.97     , -2.208    
0.01635   ,  2.014    ,  0.9198   
0.0164    ,  1.97     ,  2.96     
0.01645   ,  1.97     ,  1.101    
0.0165    ,  1.97     , -2.117    
0.01655   ,  0.01068  , -2.435    
0.0166    ,  0.01068  ,  0.5572   
0.01665   ,  0.01068  ,  2.914    
0.0167    ,  0.01068  ,  1.464    
0.01675   ,  0.01068  , -1.8      
0.0168    ,  0.01068  , -2.661    
0.01685   ,  0.01068  ,  0.05856  
0.0169    ,  0.01068  ,  2.778    
0.01695   ,  0.01068  ,  1.826    
0.017     ,  0.01068  , -1.437    
0.01705   ,  1.97     , -2.797    
0.0171    ,  1.97     , -0.3494   
0.01715   ,  1.97     ,  2.597    
0.0172    ,  1.97     ,  2.098    
0.01725   ,  1.97     , -1.075    
0.0173    ,  2.014    , -2.842    
0.01735   ,  1.97     , -0.7574   
0.0174    ,  1.97     ,  2.37     
0.01745   ,  1.97     ,  2.416    
0.0175    ,  1.97     , -0.712    
0.01755   ,  0.01068  , -2.842    
0.0176    ,  0.01068  , -1.165    
0.01765   ,  0.01068  ,  2.053    
0.0177    ,  0.01068  ,  2.642    
0.01775   ,  0.01068  , -0.2587   
0.0178    ,  0.01068  , -2.752    
0.01785   ,  0.01068  , -1.573    
0.0179    ,  0.01068  ,  1.736    
0.01795   ,  0.01068  ,  2.824    
0.018     ,  0.01068  ,  0.1946   
0.01805   ,  1.97     , -2.616    
0.0181    ,  1.97     , -1.891    
0.01815   ,  2.014    ,  1.373    
0.0182    ,  1.97     ,  2.914    
0.01825   ,  1.97     ,  0.6025   
0.0183    ,  1.97     , -2.389    
0.01835   ,  1.97     , -2.163    
0.0184    ,  1.97     ,  0.9651   
0.01845   ,  1.97     ,  2.96     
0.0185    ,  2.014    ,  1.01     
0.01855   ,  0.01068  , -2.163    
0.0186    ,  0.01068  , -2.435    
0.01865   ,  0.01068  ,  0.5572   
0.0187    ,  0.01068  ,  2.914    
0.01875   ,  0.01068  ,  1.418    
0.0188    ,  0.01068  , -1.845    
0.01885   ,  0.01068  , -2.616    
0.0189    ,  0.01068  ,  0.1492   
0.01895   ,  0.01068  ,  2.778    
0.019     ,  0.01068  ,  1.826    
0.01905   ,  1.97     , -1.528    
0.0191    ,  1.97     , -2.752    
0.01915   ,  1.97     , -0.3041   
0.0192    ,  1.97     ,  2.597    
0.01925   ,  1.97     ,  2.098    
0.0193    ,  1.97     , -1.165    
0.01935   ,  1.97     , -2.842    
0.0194    ,  2.014    , -0.712    
0.01945   ,  1.97     ,  2.37     
0.0195    ,  1.97     ,  2.416    
0.01955   ,  0.01068  , -0.712    
0.0196    ,  0.01068  , -2.842    
0.01965   ,  0.01068  , -1.12     
0.0197    ,  0.01068  ,  2.098    
0.01975   ,  0.01068  ,  2.642    
0.0198    ,  0.01068  , -0.3041   
0.01985   ,  0.01068  , -2.752    
0.0199    ,  0.01068  , -1.483    
0.01995   ,  0.01068  ,  1.781    
0.02      ,  0.01068  ,  2.824    
0.02005   ,  1.97     ,  0.1039   
0.0201    ,  2.014    , -2.616    
0.02015   ,  2.014    , -1.8      
0.0202    ,  1.97     ,  1.418    
0.02025   ,  1.97     ,  2.914    
0.0203    ,  1.97     ,  0.5572   
0.02035   ,  2.014    , -2.435    
0.0204    ,  2.014    , -2.163    
0.02045   ,  1.97     ,  1.01     
0.0205    ,  1.97     ,  2.96     
0.02055   ,  0.01068  ,  0.9651   
0.0206    ,  0.01068  , -2.163    
0.02065   ,  0.01068  , -2.389    
0.0207    ,  0.01068  ,  0.6025   
0.02075   ,  0.01068  ,  2.914    
0.0208    ,  0.01068  ,  1.373    
0.02085   ,  0.01068  , -1.891    
0.0209    ,  0.01068  , -2.616    
0.02095   ,  0.01068  ,  0.1946   
0.021     ,  0.01068  ,  2.824    
0.02105   ,  2.014    ,  1.736    
0.0211    ,  1.97     , -1.573    
0.02115   ,  1.97     , -2.752    
0.0212    ,  1.97     , -0.2587   
0.02125   ,  1.97     ,  2.642    
0.0213    ,  2.014    ,  2.053    
0.02135   ,  1.97     , -1.211    
0.0214    ,  1.97     , -2.842    
0.02145   ,  1.97     , -0.6667   
0.0215    ,  1.97     ,  2.416    
0.02155   , -0.03384  ,  2.37     
0.0216    ,  0.01068  , -0.7574   
0.02165   ,  0.01068  , -2.842    
0.0217    ,  0.01068  , -1.075    
0.02175   ,  0.01068  ,  2.144    
0.0218    ,  0.01068  ,  2.597    
0.02185   ,  0.01068  , -0.3494   
0.0219    ,  0.01068  , -2.752    
0.02195   ,  0.01068  , -1.437    
0.022     ,  0.01068  ,  1.826    
0.02205   ,  1.97     ,  2.778    
0.0221    ,  2.014    ,  0.05856  
0.02215   ,  1.97     , -2.661    
0.0222    ,  1.97     , -1.8      
0.02225   ,  2.014    ,  1.464    
0.0223    ,  2.014    ,  2.914    
0.02235   ,  1.97     ,  0.5119   
0.0224    ,  1.97     , -2.435    
0.02245   ,  1.97     , -2.117    
0.0225    ,  2.014    ,  1.101    
0.02255   ,  0.01068  ,  2.96     
0.0226    ,  0.01068  ,  0.9198   
0.02265   ,  0.01068  , -2.253    
0.0227    , -0.03384  , -2.344    
0.02275   ,  0.01068  ,  0.6932   
0.0228    ,  0.01068  ,  2.914    
0.02285   ,  0.01068  ,  1.328    
0.0229    ,  0.01068  , -1.936    
0.02295   , -0.03384  , -2.571    
0.023     ,  0.01068  ,  0.2399   
0.02305   ,  2.014    ,  2.824    
0.0231    ,  2.014    ,  1.69     
0.02315   ,  2.014    , -1.573    
0.0232    ,  1.97     , -2.706    
0.02325   ,  2.014    , -0.2134   
0.0233    ,  1.97     ,  2.688    
0.02335   ,  1.97     ,  2.008    
0.0234    ,  1.97     , -1.256    
0.02345   ,  2.014    , -2.797    
0.0235    ,  1.97     , -0.576    
0.02355   ,  0.01068  ,  2.461    
0.0236    , -0.03384  ,  2.325    
0.02365   ,  0.01068  , -0.848    
0.0237    ,  0.01068  , -2.888    
0.02375   ,  0.01068  , -1.029    
0.0238    ,  0.01068  ,  2.189    
0.02385   ,  0.01068  ,  2.552    
0.0239    ,  0.01068  , -0.3947   
0.02395   ,  0.01068  , -2.797    
0.024     ,  0.01068  , -1.437    
0.02405   ,  1.97     ,  1.872    
0.0241    ,  2.014    ,  2.778    
0.02415   ,  1.97     ,  0.01324  
0.0242    ,  1.97     , -2.661    
0.02425   ,  1.97     , -1.755    
0.0243    ,  1.97     ,  1.509    
0.02435   ,  2.014    ,  2.914    
0.0244    ,  1.97     ,  0.4665   
0.02445   ,  1.97     , -2.525    
0.0245    ,  1.97     , -2.072    
0.02455   ,  0.01068  ,  1.146    
0.0246    ,  0.01068  ,  2.914    
0.02465   ,  0.01068  ,  0.8745   
0.0247    ,  0.01068  , -2.253    
0.02475   ,  0.01068  , -2.344    
0.0248    ,  0.01068  ,  0.6932   
0.02485   ,  0.01068  ,  2.914    
0.0249    ,  0.01068  ,  1.282    
0.02495   ,  0.01068  , -1.981    
0.025     ,  0.01068  , -2.571    
0.02505   ,  1.97     ,  0.2852   
0.0251    ,  1.97     ,  2.824    
0.02515   ,  1.97     ,  1.645    
0.0252    ,  1.97     , -1.619    
0.02525   ,  1.97     , -2.706    
0.0253    ,  2.014    , -0.1681   
0.02535   ,  1.97     ,  2.688    
0.0254    ,  2.014    ,  2.008    
0.02545   ,  1.97     , -1.301    
0.0255    ,  1.97     , -2.797    
0.02555   ,  0.01068  , -0.5307   
0.0256    ,  0.01068  ,  2.461    
0.02565   ,  0.01068  ,  2.28     
0.0257    ,  0.01068  , -0.8933   
0.02575   ,  0.01068  , -2.842    
0.0258    ,  0.01068  , -0.984    
0.02585   ,  0.01068  ,  2.189    
0.0259    ,  0.01068  ,  2.552    
0.02595   ,  0.01068  , -0.4854   
0.026     ,  0.01068  , -2.797    
0.02605   ,  1.97     , -1.392    
0.0261    ,  1.97     ,  1.917    
0.02615   ,  2.014    ,  2.733    
0.0262    ,  1.97     , -0.03209  
0.02625   ,  1.97     , -2.706    
0.0263    ,  1.97     , -1.709    
0.02635   ,  1.97     ,  1.554    
0.0264    ,  1.97     ,  2.869    
0.02645   ,  2.014    ,  0.3759   
0.0265    ,  2.014    , -2.525    
0.02655   ,  0.01068  , -2.027    
0.0266    ,  0.01068  ,  1.192    
0.02665   ,  0.01068  ,  2.914    
0.0267    ,  0.01068  ,  0.8292   
0.02675   , -0.03384  , -2.299    
0.0268    ,  0.01068  , -2.299    
0.02685   ,  0.01068  ,  0.7385   
0.0269    ,  0.01068  ,  2.914    
0.02695   ,  0.01068  ,  1.237    
0.027     ,  0.01068  , -2.027    
0.02705   ,  1.97     , -2.525    
0.0271    ,  1.97     ,  0.3759   
0.02715   ,  1.97     ,  2.869    
0.0272    ,  1.97     ,  1.6      
0.02725   ,  1.97     , -1.664    
0.0273    ,  2.014    , -2.706    
0.02735   ,  1.97     , -0.07742  
0.0274    ,  1.97     ,  2.733    
0.02745   ,  1.97     ,  1.917    
0.0275    ,  2.014    , -1.347    
0.02755   ,  0.01068  , -2.797    
0.0276    ,  0.01068  , -0.4854   
0.02765   ,  0.01068  ,  2.506    
0.0277    , -0.03384  ,  2.234    
0.02775   ,  0.01068  , -0.9387   
0.0278    , -0.03384  , -2.842    
0.02785   ,  0.01068  , -0.9387   
0.0279    ,  0.01068  ,  2.234    
0.02795   ,  0.01068  ,  2.506    
0.028     ,  0.05521  , -0.5307   
0.02805   ,  2.014    , -2.797    
0.0281    ,  2.014    , -1.347    
0.02815   ,  1.97     ,  1.962    
0.0282    ,  1.97     ,  2.733    
0.02825   ,  1.97     , -0.07742  
0.0283    ,  2.014    , -2.706    
0.02835   ,  1.97     , -1.664    
0.0284    ,  1.97     ,  1.6      
0.02845   ,  1.97     ,  2.824    
0.0285    ,  2.014    ,  0.3305   
0.02855   ,  0.01068  , -2.525    
0.0286    ,  0.01068  , -1.981    
0.02865   ,  0.01068  ,  1.237    
0.0287    ,  0.01068  ,  2.914    
0.02875   ,  0.01068  ,  0.7385   
0.0288    ,  0.01068  , -2.299    
0.02885   ,  0.01068  , -2.253    
0.0289    , -0.03384  ,  0.8292   
0.02895   ,  0.01068  ,  2.914    
0.029     ,  0.01068  ,  1.192    
0.02905   ,  1.97     , -2.072    
0.0291    ,  1.97     , -2.525    
0.02915   ,  1.97     ,  0.4212   
0.0292    ,  1.97     ,  2.869    
0.02925   ,  1.97     ,  1.554    
0.0293    ,  1.97     , -1.755    
0.02935   ,  1.97     , -2.661    
0.0294    ,  2.014    , -0.03209  
0.02945   ,  2.014    ,  2.733    
0.0295    ,  1.97     ,  1.917    
0.02955   ,  0.01068  , -1.392    
0.0296    ,  0.01068  , -2.797    
0.02965   ,  0.01068  , -0.4401   
0.0297    , -0.03384  ,  2.552    
0.02975   ,  0.01068  ,  2.234    
0.0298    ,  0.01068  , -0.984    
0.02985   ,  0.01068  , -2.888    
0.0299    ,  0.01068  , -0.8933   
0.02995   ,  0.01068  ,  2.28     
0.03      ,  0.01068  ,  2.461    
0.03005   ,  2.014    , -0.576    
0.0301    ,  1.97     , -2.797    
0.03015   ,  1.97     , -1.256    
0.0302    ,  1.97     ,  2.008    
0.03025   ,  2.014    ,  2.688    
0.0303    ,  1.97     , -0.1228   
0.03035   ,  2.014    , -2.752    
0.0304    ,  1.97     , -1.619    
0.03045   ,  1.97     ,  1.645    
0.0305    ,  2.014    ,  2.824    
0.03055   ,  0.01068  ,  0.2852   
0.0306    ,  0.01068  , -2.571    
0.03065   ,  0.01068  , -1.936    
0.0307    ,  0.01068  ,  1.282    
0.03075   ,  0.01068  ,  2.914    
0.0308    ,  0.01068  ,  0.6932   
0.03085   ,  0.01068  , -2.344    
0.0309    ,  0.01068  , -2.208    
0.03095   ,  0.01068  ,  0.8745   
0.031     , -0.03384  ,  2.914    
0.03105   ,  2.014    ,  1.101    
0.0311    ,  1.97     , -2.072    
0.03115   ,  1.97     , -2.48     
0.0312    ,  1.97     ,  0.4665   
0.03125   ,  1.97     ,  2.914    
0.0313    ,  2.014    ,  1.509    
0.03135   ,  2.014    , -1.8      
0.0314    ,  1.97     , -2.661    
0.03145   ,  1.97     ,  0.01324  
0.0315    ,  1.97     ,  2.733    
0.03155   ,  0.01068  ,  1.826    
0.0316    ,  0.01068  , -1.437    
0.03165   ,  0.01068  , -2.797    
0.0317    ,  0.01068  , -0.3494   
0.03175   ,  0.01068  ,  2.552    
0.0318    ,  0.01068  ,  2.189    
0.03185   ,  0.01068  , -1.075    
0.0319    ,  0.01068  , -2.842    
0.03195   ,  0.01068  , -0.8027   
0.032     ,  0.01068  ,  2.37     
0.03205   ,  1.97     ,  2.461    
0.0321    ,  1.97     , -0.6214   
0.03215   ,  1.97     , -2.797    
0.0322    ,  1.97     , -1.256    
0.03225   ,  2.014    ,  2.008    
0.0323    ,  1.97     ,  2.642    
0.03235   ,  1.97     , -0.2134   
0.0324    ,  1.97     , -2.752    
0.03245   ,  1.97     , -1.573    
0.0325    ,  2.014    ,  1.736    
0.03255   ,  0.01068  ,  2.824    
0.0326    ,  0.01068  ,  0.1946   
0.03265   ,  0.01068  , -2.616    
0.0327    ,  0.01068  , -1.936    
0.03275   ,  0.01068  ,  1.328    
0.0328    , -0.03384  ,  2.914    
0.03285   ,  0.01068  ,  0.6478   
0.0329    ,  0.01068  , -2.389    
0.03295   ,  0.01068  , -2.208    
0.033     ,  0.01068  ,  0.9198   
0.03305   ,  2.014    ,  2.96     
0.0331    ,  1.97     ,  1.056    
0.03315   ,  2.014    , -2.117    
0.0332    ,  1.97     , -2.435    
0.03325   ,  2.014    ,  0.5572   
0.0333    ,  2.014    ,  2.914    
0.03335   ,  1.97     ,  1.464    
0.0334    ,  1.97     , -1.8      
0.03345   ,  1.97     , -2.661    
0.0335    ,  1.97     ,  0.1039   
0.03355   ,  0.01068  ,  2.778    
0.0336    ,  0.01068  ,  1.826    
0.03365   ,  0.01068  , -1.483    
0.0337    ,  0.01068  , -2.752    
0.03375   , -0.03384  , -0.3494   
0.0338    ,  0.01068  ,  2.597    
0.03385   ,  0.01068  ,  2.144    
0.0339    ,  0.01068  , -1.075    
0.03395   ,  0.01068  , -2.842    
0.034     ,  0.01068  , -0.7574   
0.03405   ,  1.97     ,  2.37     
0.0341    ,  1.97     ,  2.416    
0.03415   ,  1.97     , -0.712    
0.0342    ,  2.014    , -2.842    
0.03425   ,  2.014    , -1.165    
0.0343    ,  1.97     ,  2.053    
0.03435   ,  1.97     ,  2.642    
0.0344    ,  1.97     , -0.2587   
0.03445   ,  1.97     , -2.752    
0.0345    ,  1.97     , -1.528    
0.03455   ,  0.01068  ,  1.736    
0.0346    ,  0.01068  ,  2.824    
0.03465   ,  0.01068  ,  0.1946   
0.0347    ,  0.01068  , -2.616    
